,country,city,lat,lon,members,cluster,country2continent
39079,France,Paris,48.86000061,2.339999914,39,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39081,France,Nantes,47.22999954,-1.570000052,297,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39082,Germany,Leipzig,51.34999847,12.39999962,82,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39085,Romania,Bucharest,44.43999863,26.10000038,356,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39087,United Kingdom,Sheffield,53.38000107,-1.4700000290000002,42,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39089,Ireland,Dublin,53.33000183,-6.25,77,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39099,Italy,Roma,41.90000153,12.47999954,128,Orange (Big Data/Data Science),EU
39104,Romania,Craiova,44.33000183,23.81999969,173,Purple (Software/Web/Mobile Development),EU
39105,United Kingdom,Leeds,53.79000092,-1.5399999619999998,75,Orange (Big Data/Data Science),EU
39106,Austria,Salzburg,47.81000137,13.03999996,18,Pink (DevOps/Cloud Computing),EU
39107,Netherlands,Groningen,53.22999954,6.570000172,50,Pink (DevOps/Cloud Computing),EU
39108,Poland,Poznan,52.40000153,16.89999962,76,"Gray (Agile, Scrum)",EU
39110,United Kingdom,Leeds,53.79999924,-1.5399999619999998,219,Purple (Software/Web/Mobile Development),EU
39111,Poland,Poznan,52.40000153,16.89999962,227,"Gray (Agile, Scrum)",EU
39112,Italy,Genova,44.41999817,8.949999809,106,Purple (Software/Web/Mobile Development),EU
39113,France,Nantes,47.22999954,-1.570000052,43,Purple (Software/Web/Mobile Development),EU
39117,Bosnia and Herzegovina,Banja Luka,44.77999878,17.19000053,65,Purple (Software/Web/Mobile Development),EU
39118,United Kingdom,London,51.50999832,-0.02,109,"Gray (Agile, Scrum)",EU
39119,Germany,Berlin,52.52000046,13.38000011,249,Orange (Big Data/Data Science),EU
39135,Netherlands,Amsterdam,52.36999893,4.889999866,191,Orange (Big Data/Data Science),EU
39148,Germany,Kiel,54.31999969,10.11999989,13,Purple (Software/Web/Mobile Development),EU
39150,France,√âvry,48.63999939,2.440000057,117,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39152,Romania,Bucharest,44.43999863,26.10000038,433,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39153,Poland,Katowice,50.25999832,19.02000046,122,"Aqua (Online Marketing, WordPress)",EU
39154,United Kingdom,London,51.52000046,-0.100000001,245,Purple (Software/Web/Mobile Development),EU
39155,Germany,Karlsruhe,49.0,8.399999618999999,27,Purple (Software/Web/Mobile Development),EU
39159,United Kingdom,Glasgow,55.86999893,-4.2699999810000016,47,"Blue (Robotics, Arduino, DiY)",EU
39162,Portugal,Lisbon,38.72000122,-9.140000342999999,18,Pink (DevOps/Cloud Computing),EU
39163,Portugal,Lisbon,38.72000122,-9.140000342999999,366,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39164,Germany,München,48.13999939,11.57999992,111,Purple (Software/Web/Mobile Development),EU
39166,Italy,Pavia,45.18999863,9.159999847,224,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39167,Austria,Vienna,48.22000122,16.37000084,356,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39168,France,Lyon,45.75999832,4.829999924,242,"Gray (Agile, Scrum)",EU
39172,Netherlands,Amsterdam,52.36999893,4.889999866,106,Purple (Software/Web/Mobile Development),EU
39175,United Kingdom,London,51.52000046,-0.100000001,167,Purple (Software/Web/Mobile Development),EU
39179,Germany,Berlin,52.52000046,13.38000011,270,Orange (Big Data/Data Science),EU
39181,United Kingdom,Edinburgh,55.95000076,-3.190000057,111,Purple (Software/Web/Mobile Development),EU
39186,Poland,Warsaw,52.25999832,21.02000046,321,Purple (Software/Web/Mobile Development),EU
39187,Germany,Köln,50.95000076,6.96999979,48,"Blue (Robotics, Arduino, DiY)",EU
39190,Germany,Bielefeld,52.02999878,8.529999733,63,Pink (DevOps/Cloud Computing),EU
39205,Switzerland,Zürich,47.38000107,8.539999962000001,38,Orange (Big Data/Data Science),EU
39206,United Kingdom,London,51.52000046,-0.100000001,75,Purple (Software/Web/Mobile Development),EU
39207,Denmark,Copenhagen,55.68000031,12.56999969,348,Purple (Software/Web/Mobile Development),EU
39208,Ukraine,Kyiv,50.43999863,30.52000046,63,"Aqua (Online Marketing, WordPress)",EU
39210,Poland,Wroclaw,51.11000061,17.03000069,216,Purple (Software/Web/Mobile Development),EU
39212,Bulgaria,Veliko Tarnovo,43.09000015,25.62999916,6,Purple (Software/Web/Mobile Development),EU
39214,Spain,C√≥rdoba,37.88000107,-4.769999981000001,86,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39215,Switzerland,Sankt Gallen,47.43999863,9.359999657000001,196,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39216,United Kingdom,London,51.52000046,-0.100000001,189,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39217,Germany,München,48.13999939,11.57999992,189,Purple (Software/Web/Mobile Development),EU
39224,Switzerland,Martigny,46.11000061,7.059999942999999,49,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39231,Spain,Madrid,40.41999817,-3.710000038,127,Pink (DevOps/Cloud Computing),EU
39249,Spain,Barcelona,41.40000153,2.170000076,179,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39257,Denmark,Odense,55.40000153,10.38000011,64,Pink (DevOps/Cloud Computing),EU
39259,Finland,Helsinki,60.16999817,24.94000053,59,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39260,Netherlands,Amsterdam,52.36999893,4.889999866,102,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39262,United Kingdom,London,51.52000046,-0.100000001,788,Purple (Software/Web/Mobile Development),EU
39263,France,Nantes,47.22999954,-1.570000052,238,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39265,United Kingdom,London,51.52000046,-0.140000001,888,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39266,Belgium,Antwerpen,51.22000122,4.420000076,137,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39267,Poland,Szczecin,53.43000031,14.52999973,50,"Gray (Agile, Scrum)",EU
39269,Ukraine,Kyiv,50.43999863,30.52000046,341,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39270,Germany,Frankfurt,50.11999893,8.680000305,24,Purple (Software/Web/Mobile Development),EU
39271,France,Paris,48.86000061,2.339999914,142,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39272,Germany,T√ºbingen,48.52999878,9.06000042,92,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39275,France,Marseille,43.31000137,5.369999886,125,Purple (Software/Web/Mobile Development),EU
39278,Denmark,Copenhagen,55.68000031,12.56999969,628,"Blue (Robotics, Arduino, DiY)",EU
39280,Denmark,Copenhagen,55.68000031,12.56999969,402,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39290,Russian Federation,Moscow,55.75,37.61999893,146,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39291,United Kingdom,Belfast,54.59999847,-5.929999828,95,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39307,Denmark,Copenhagen,55.68000031,12.56999969,97,Purple (Software/Web/Mobile Development),EU
39308,Switzerland,Sankt Gallen,47.43999863,9.359999657000001,183,Purple (Software/Web/Mobile Development),EU
39309,Croatia,Karlovac,45.5,15.53999996,120,Purple (Software/Web/Mobile Development),EU
39312,United Kingdom,London,51.52000046,-0.100000001,329,Purple (Software/Web/Mobile Development),EU
39314,France,Paris,48.86000061,2.339999914,675,Pink (DevOps/Cloud Computing),EU
39315,Germany,Heidelberg,49.41999817,8.68999958,208,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39316,Norway,Oslo,59.90999985,10.75,280,Purple (Software/Web/Mobile Development),EU
39318,Czechia,Prague,50.08000183,14.43000031,70,"Blue (Robotics, Arduino, DiY)",EU
39319,Croatia,Osijek,45.54999924,18.68000031,71,Pink (DevOps/Cloud Computing),EU
39321,Finland,Helsinki,60.16999817,24.94000053,145,Purple (Software/Web/Mobile Development),EU
39323,United Kingdom,Brighton,50.83000183,-0.150000006,142,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39324,Germany,Berlin,52.52000046,13.38000011,38,"Aqua (Online Marketing, WordPress)",EU
39326,France,Paris,48.86000061,2.339999914,1023,Orange (Big Data/Data Science),EU
39327,United Kingdom,Hastings,50.86000061,0.5699999929999999,6,Purple (Software/Web/Mobile Development),EU
39329,United Kingdom,Portsmouth,50.79999924,-1.080000043,29,Purple (Software/Web/Mobile Development),EU
39332,Croatia,Krizhevci,46.02000046,16.54000092,157,Pink (DevOps/Cloud Computing),EU
39339,Serbia,Novi Sad,45.25,19.85000038,97,Purple (Software/Web/Mobile Development),EU
39340,Portugal,Lisbon,38.72000122,-9.140000342999999,376,Purple (Software/Web/Mobile Development),EU
39346,Switzerland,Lugano,46.00999832,8.93999958,226,Purple (Software/Web/Mobile Development),EU
39349,Spain,Madrid,40.41999817,-3.710000038,54,Pink (DevOps/Cloud Computing),EU
39356,Czechia,Prague,50.08000183,14.43000031,50,Orange (Big Data/Data Science),EU
39357,Czechia,Prague,50.08000183,14.43000031,216,"Gray (Agile, Scrum)",EU
39358,Czechia,Prague,50.08000183,14.43000031,63,Purple (Software/Web/Mobile Development),EU
39360,Czechia,Ostrava,49.83000183,18.27000046,92,Purple (Software/Web/Mobile Development),EU
39361,Germany,Berlin,52.52000046,13.38000011,526,Purple (Software/Web/Mobile Development),EU
39362,Czechia,Olomouc,49.61000061,17.25,61,Purple (Software/Web/Mobile Development),EU
39363,Norway,Larvik,59.06999969,9.989999771,44,Purple (Software/Web/Mobile Development),EU
39364,United Kingdom,Tamworth,52.63000107,-1.7000000480000002,39,Purple (Software/Web/Mobile Development),EU
39365,Slovenia,Kranj,46.25,14.35999966,49,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39366,Germany,Hannover,52.40000153,9.729999542,157,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39367,Russian Federation,Moscow,55.75,37.61999893,242,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39372,Germany,Berlin,52.52000046,13.38000011,119,Purple (Software/Web/Mobile Development),EU
39373,Germany,München,48.13999939,11.57999992,243,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39374,Poland,Warsaw,52.25999832,21.02000046,99,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39377,Germany,Hamburg,53.54999924,10.0,204,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39378,United Kingdom,London,51.52000046,-0.100000001,89,Purple (Software/Web/Mobile Development),EU
39379,United Kingdom,Manchester,53.47999954,-2.25,61,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39385,United Kingdom,Milton Keynes,52.02000046,-0.75,114,"Blue (Robotics, Arduino, DiY)",EU
39388,Germany,Berlin,52.52000046,13.38000011,112,Orange (Big Data/Data Science),EU
39397,Poland,Warsaw,52.25999832,21.02000046,43,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39404,Spain,Barcelona,41.40000153,2.170000076,266,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39414,Lithuania,Kaunas,54.90000153,23.90999985,171,Purple (Software/Web/Mobile Development),EU
39415,United Kingdom,Cambridge,52.20999908,0.129999995,36,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39416,Belgium,Gent,51.04999924,3.720000029,348,Purple (Software/Web/Mobile Development),EU
39419,Germany,Düsseldorf,51.24000168,6.789999962,87,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39421,Ireland,Dublin,53.33000183,-6.25,43,"Gray (Agile, Scrum)",EU
39425,United Kingdom,Peterborough,52.56000137,-0.239999995,34,"Aqua (Online Marketing, WordPress)",EU
39426,Netherlands,Vianen,52.00999832,5.099999905,191,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39427,Slovenia,Kranj,46.25,14.35999966,92,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39428,Netherlands,Utrecht,52.09999847,5.110000134,33,"Blue (Robotics, Arduino, DiY)",EU
39448,France,Paris,48.86000061,2.339999914,38,Purple (Software/Web/Mobile Development),EU
39458,United Kingdom,London,51.5,-0.140000001,1016,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39465,Portugal,Lisbon,38.72000122,-9.140000342999999,15,Purple (Software/Web/Mobile Development),EU
39466,Netherlands,Doorn,52.04000092,5.340000153,35,Pink (DevOps/Cloud Computing),EU
39467,Sweden,Malmö,55.61000061,13.02000046,106,Pink (DevOps/Cloud Computing),EU
39469,Germany,Düsseldorf,51.24000168,6.789999962,248,Purple (Software/Web/Mobile Development),EU
39470,Germany,Potsdam,52.40000153,13.06999969,59,Purple (Software/Web/Mobile Development),EU
39471,Serbia,Belgrade,44.83000183,20.5,28,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39472,Spain,Madrid,40.41999817,-3.710000038,33,Pink (DevOps/Cloud Computing),EU
39474,Poland,Gdansk,54.36000061,18.63999939,115,Pink (DevOps/Cloud Computing),EU
39475,Portugal,Lisbon,38.72000122,-9.140000342999999,378,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39477,Belgium,Ghent,51.04999924,3.720000029,231,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39482,United Kingdom,London,51.52000046,-0.100000001,42,"Aqua (Online Marketing, WordPress)",EU
39483,United Kingdom,Falmouth,50.15999985,-5.070000172,117,Purple (Software/Web/Mobile Development),EU
39486,Czechia,Prague,50.08000183,14.43000031,60,Orange (Big Data/Data Science),EU
39501,Spain,Madrid,40.41999817,-3.710000038,282,Purple (Software/Web/Mobile Development),EU
39502,United Kingdom,Cambridge,52.20999908,0.129999995,63,Purple (Software/Web/Mobile Development),EU
39508,Austria,Graz,47.08000183,15.42000008,26,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39519,Spain,Valencia,39.47999954,-0.389999986,214,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39520,Netherlands,Utrecht,52.09999847,5.110000134,172,"Gray (Agile, Scrum)",EU
39521,Denmark,Copenhagen,55.68000031,12.56999969,261,Orange (Big Data/Data Science),EU
39522,France,Aix-en-Provence,43.52999878,5.440000057000001,235,"Gray (Agile, Scrum)",EU
39523,United Kingdom,London,51.5,-0.02,189,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39524,United Kingdom,London,51.52000046,-0.100000001,658,"Gray (Agile, Scrum)",EU
39526,Finland,Tampere,61.52000046,23.76000023,57,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39527,Romania,Cluj-Napoca,46.77999878,23.59000015,103,Purple (Software/Web/Mobile Development),EU
39528,Austria,Dornbirn,47.41999817,9.739999771,19,Pink (DevOps/Cloud Computing),EU
39533,Italy,Cagliari,39.22000122,9.119999886,64,Orange (Big Data/Data Science),EU
39543,United Kingdom,Birmingham,52.47999954,-1.909999967,150,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39546,Netherlands,Boxmeer,51.65999985,5.940000057000001,33,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39549,Russian Federation,Moscow,55.75,37.61999893,80,Pink (DevOps/Cloud Computing),EU
39550,France,Paris,48.86000061,2.339999914,229,Orange (Big Data/Data Science),EU
39553,France,Paris,48.86000061,2.339999914,371,Orange (Big Data/Data Science),EU
39560,United Kingdom,Cambridge,52.20999908,0.129999995,538,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39566,Germany,München,48.13999939,11.57999992,136,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39572,Spain,Barcelona,41.40000153,2.170000076,142,Orange (Big Data/Data Science),EU
39573,Netherlands,Utrecht,52.09999847,5.110000134,62,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39575,Germany,Berlin,52.52000046,13.38000011,939,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39578,Netherlands,Amsterdam,52.36999893,4.889999866,48,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39579,United Kingdom,Edinburgh,55.95000076,-3.200000048,111,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39582,Ukraine,Odesa,46.49000168,30.72999954,68,Purple (Software/Web/Mobile Development),EU
39583,France,Nantes,47.22999954,-1.570000052,27,Pink (DevOps/Cloud Computing),EU
39588,United Kingdom,London,51.49000168,-0.119999997,794,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39590,Slovakia,Ko≈°ice,48.72999954,21.26000023,128,Orange (Big Data/Data Science),EU
39591,Germany,Berlin,52.52000046,13.38000011,26,"Blue (Robotics, Arduino, DiY)",EU
39592,United Kingdom,Sheffield,53.38999939,-1.480000019,104,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39595,United Kingdom,London,51.52000046,-0.100000001,487,Pink (DevOps/Cloud Computing),EU
39598,United Kingdom,London,51.52000046,-0.100000001,145,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39600,United Kingdom,Bristol,51.45999908,-2.599999905,263,Purple (Software/Web/Mobile Development),EU
39601,Switzerland,Zürich,47.38000107,8.539999962000001,333,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39614,Romania,Iasi,47.16999817,27.56999969,119,Purple (Software/Web/Mobile Development),EU
39615,Slovakia,Bratislava,48.15999985,17.12999916,49,Purple (Software/Web/Mobile Development),EU
39616,Luxembourg,Luxembourg,49.61999893,6.119999886,91,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39617,France,Nanterre,48.90000153,2.200000048,57,"Gray (Agile, Scrum)",EU
39618,United Kingdom,London,51.52000046,-0.100000001,171,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39620,Sweden,Stockholm,59.33000183,18.06999969,165,Pink (DevOps/Cloud Computing),EU
39622,France,Strasbourg,48.58000183,7.75,48,"Blue (Robotics, Arduino, DiY)",EU
39623,Spain,C√°ceres,39.47000122,-6.380000114,35,Purple (Software/Web/Mobile Development),EU
39626,Slovenia,Ljubljana,46.06000137,14.51000023,105,"Blue (Robotics, Arduino, DiY)",EU
39627,Germany,Karlsruhe,49.0,8.399999618999999,224,Orange (Big Data/Data Science),EU
39630,United Kingdom,London,51.52000046,-0.100000001,304,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39635,United Kingdom,London,51.52000046,-0.100000001,615,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39640,Germany,Freiburg,47.99000168,7.849999905,75,"Gray (Agile, Scrum)",EU
39641,Ireland,Galway,53.27999878,-9.06000042,81,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39642,United Kingdom,London,51.52000046,-0.100000001,644,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39651,United Kingdom,Worthing,50.81999969,-0.379999995,26,Purple (Software/Web/Mobile Development),EU
39657,France,Paris,48.86000061,2.339999914,167,"Blue (Robotics, Arduino, DiY)",EU
39659,United Kingdom,London,51.52000046,-0.100000001,481,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39660,Germany,Berlin,52.52000046,13.38000011,398,Orange (Big Data/Data Science),EU
39661,Germany,München,48.13999939,11.57999992,16,Pink (DevOps/Cloud Computing),EU
39662,Germany,Berlin,52.52000046,13.38000011,426,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39663,Switzerland,Basel,47.56999969,7.579999924,197,"Black (Cryptocurrency, Blockchain, Bitcoin)",EU
39664,Hungary,Budapest,47.50999832,19.07999992,344,Purple (Software/Web/Mobile Development),EU
39665,Estonia,Tallinn,59.43999863,24.73999977,123,Purple (Software/Web/Mobile Development),EU
39666,Ireland,Dublin,53.33000183,-6.25,163,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39667,Netherlands,Amsterdam,52.36999893,4.889999866,120,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
39668,Sweden,Stockholm,59.33000183,18.06999969,90,"Green (Entrepreneurship, Startup Businesses, Networking)",EU
